# Column 1: altitude (km)
# Column 2: e- density (m^-3)
624.0,39153754100.0
625.0,38959022100.0
626.0,38765633500.0
627.0,38573539300.0
628.0,38382759900.0
629.0,38193270800.0
630.0,38005080100.0
631.0,37818146800.0
632.0,37632483300.0
633.0,37448081400.0
634.0,37264908300.0
635.0,37082976300.0
636.0,36902273000.0
637.0,36722765800.0
638.0,36544483300.0
639.0,36367384600.0
640.0,36191465500.0
641.0,36016738300.0
642.0,35843162100.0
643.0,35670745100.0
644.0,35499474900.0
645.0,35329339400.0
646.0,35160334300.0
647.0,34992451600.0
648.0,34825682900.0
649.0,34660012000.0
650.0,34495430700.0
651.0,34331934700.0
652.0,34169520100.0
653.0,34008176600.0
654.0,33847875600.0
655.0,33688633300.0
656.0,33530445800.0
657.0,33373272100.0
658.0,33217126400.0
659.0,33061998600.0
660.0,32907884500.0
661.0,32754769900.0
662.0,32602658800.0
663.0,32451518500.0
664.0,32301355000.0
665.0,32152164400.0
666.0,32003946500.0
667.0,31856687100.0
668.0,31710359600.0
669.0,31564980200.0
670.0,31420530700.0
671.0,31277004800.0
672.0,31134394400.0
673.0,30992701400.0
674.0,30851913700.0
675.0,30712023000.0
676.0,30573015000.0
677.0,30434895900.0
678.0,30297647100.0
679.0,30161279000.0
680.0,30025754600.0
681.0,29891110900.0
682.0,29757292500.0
683.0,29624338400.0
684.0,29492211700.0
685.0,29360906200.0
686.0,29230432300.0
687.0,29100777500.0
688.0,28971931600.0
689.0,28843884500.0
690.0,28716644400.0
691.0,28590200800.0
692.0,28464529400.0
693.0,28339648500.0
694.0,28215535600.0
695.0,28092190700.0
696.0,27969622000.0
697.0,27847802900.0
698.0,27726727200.0
699.0,27606401000.0
700.0,27486824400.0
701.0,27367974900.0
702.0,27249844200.0
703.0,27132450800.0
704.0,27015768100.0
705.0,26899806200.0
706.0,26784534500.0
707.0,26669981700.0
708.0,26556123100.0
709.0,26442950700.0
710.0,26330458100.0
711.0,26218663900.0
712.0,26107533300.0
713.0,25997072400.0
714.0,25887289300.0
715.0,25778151400.0
716.0,25669673000.0
717.0,25561845800.0
718.0,25454676000.0
719.0,25348137000.0
720.0,25242236900.0
721.0,25136969700.0
722.0,25032327200.0
723.0,24928309200.0
724.0,24824909800.0
725.0,24722122800.0
726.0,24619943900.0
727.0,24518371300.0
728.0,24417402900.0
729.0,24317028400.0
730.0,24217237500.0
731.0,24118038500.0
732.0,24019433500.0
733.0,23921391600.0
734.0,23823925200.0
735.0,23727034400.0
736.0,23630714900.0
737.0,23534946300.0
738.0,23439738900.0
739.0,23345082400.0
740.0,23250987000.0
741.0,23157430300.0
742.0,23064420400.0
743.0,22971936800.0
744.0,22879995900.0
745.0,22788583400.0
746.0,22697697300.0
747.0,22607335400.0
748.0,22517489700.0
749.0,22428160000.0
750.0,22339342300.0
751.0,22251032600.0
752.0,22163224600.0
753.0,22075930600.0
754.0,21989122000.0
755.0,21902802900.0
756.0,21816983600.0
757.0,21731645400.0
758.0,21646792700.0
759.0,21562419200.0
760.0,21478522900.0
761.0,21395095600.0
762.0,21312143400.0
763.0,21229652000.0
764.0,21147625500.0
765.0,21066057700.0
766.0,20984961000.0
767.0,20904306700.0
768.0,20824094700.0
769.0,20744341500.0
770.0,20665024500.0
771.0,20586162200.0
772.0,20507721700.0
773.0,20429721600.0
774.0,20352153600.0
775.0,20275023900.0
776.0,20198295600.0
777.0,20122021900.0
778.0,20046147600.0
779.0,19970689000.0
780.0,19895646200.0
781.0,19821027300.0
782.0,19746801700.0
783.0,19672993800.0
784.0,19599575000.0
785.0,19526567900.0
786.0,19453958100.0
787.0,19381741600.0
788.0,19309908000.0
789.0,19238486000.0
790.0,19167424500.0
791.0,19096756200.0
792.0,19026481200.0
793.0,18956570600.0
794.0,18887045100.0
795.0,18817882100.0
796.0,18749091800.0
797.0,18680686600.0
798.0,18612631600.0
799.0,18544953300.0
800.0,18477627400.0
801.0,18410653700.0
802.0,18344044500.0
803.0,18277793800.0
804.0,18211897300.0
805.0,18146342900.0
806.0,18081134600.0
807.0,18016270300.0
808.0,17951748100.0
809.0,17887576100.0
810.0,17823729700.0
811.0,17760223200.0
812.0,17697056800.0
813.0,17634211800.0
814.0,17571702800.0
815.0,17509519400.0
816.0,17447653400.0
817.0,17386113000.0
818.0,17324892200.0
819.0,17263994900.0
820.0,17203408900.0
821.0,17143141400.0
822.0,17083190300.0
823.0,17023544300.0
824.0,16964201500.0
825.0,16905169900.0
826.0,16846445600.0
827.0,16788016100.0
828.0,16729897000.0
829.0,16672058400.0
830.0,16614522900.0
831.0,16557288400.0
832.0,16500342800.0
833.0,16443686900.0
834.0,16387320800.0
835.0,16331239400.0
836.0,16275450900.0
837.0,16219937800.0
838.0,16164690900.0
839.0,16109745200.0
840.0,16055072800.0
841.0,16000677900.0
842.0,15946549200.0
843.0,15892695000.0
844.0,15839120400.0
845.0,15785808900.0
846.0,15732768800.0
847.0,15679987700.0
848.0,15627473900.0
849.0,15575218200.0
850.0,15523220500.0
851.0,15471482900.0
852.0,15420006400.0
853.0,15368783900.0
854.0,15317818400.0
855.0,15267102700.0
856.0,15216634900.0
857.0,15166423000.0
858.0,15116462100.0
859.0,15066732500.0
860.0,15017259000.0
861.0,14968021000.0
862.0,14919024600.0
863.0,14870273000.0
864.0,14821760000.0
865.0,14773482500.0
866.0,14725442600.0
867.0,14677628900.0
868.0,14630053900.0
869.0,14582711300.0
870.0,14535587800.0
871.0,14488704000.0
872.0,14442045400.0
873.0,14395610100.0
874.0,14349396000.0
875.0,14303411200.0
876.0,14257645600.0
877.0,14212100100.0
878.0,14166770700.0
879.0,14121660400.0
880.0,14076764200.0
881.0,14032090100.0
882.0,13987620900.0
883.0,13943365600.0
884.0,13899325400.0
885.0,13855493100.0
886.0,13811864600.0
887.0,13768441900.0
888.0,13725229100.0
889.0,13682219000.0
890.0,13639409700.0
891.0,13596809200.0
892.0,13554407400.0
893.0,13512203300.0
894.0,13470196700.0
895.0,13428393000.0
896.0,13386777600.0
897.0,13345352700.0
898.0,13304137700.0
899.0,13263104000.0
900.0,13222267900.0
901.0,13181615100.0
902.0,13141152800.0
903.0,13100886000.0
904.0,13060799500.0
905.0,13020900400.0
906.0,12981179400.0
907.0,12941646800.0
908.0,12902295600.0
909.0,12863133700.0
910.0,12824141800.0
911.0,12785332200.0
912.0,12746695700.0
913.0,12708239400.0
914.0,12669962200.0
915.0,12631861200.0
916.0,12593932300.0
917.0,12556173300.0
918.0,12518594600.0
919.0,12481179600.0
920.0,12443943900.0
921.0,12406865900.0
922.0,12369957900.0
923.0,12333217800.0
924.0,12296644600.0
925.0,12260238300.0
926.0,12223988700.0
927.0,12187909100.0
928.0,12151995400.0
929.0,12116229100.0
930.0,12080635900.0
931.0,12045195300.0
932.0,12009916400.0
933.0,11974802400.0
934.0,11939831800.0
935.0,11905023000.0
